date	public_health_unit	new_cases	total_phu_new
2021-03-11	Thunder Bay District	48	1092
2021-03-11	Timiskaming	0	1092
2021-03-11	Toronto	294	1092
2021-03-11	Wellington-Dufferin-Guelph	3	1092
2021-03-11	Windsor-Essex County	39	1092
2021-03-11	York Region	79	1092
2021-03-12	Algoma	1	1371
2021-03-12	Brant County	11	1371
2021-03-12	Chatham-Kent	10	1371
2021-03-12	Durham Region	35	1371
2021-03-12	Eastern Ontario	12	1371
2021-03-12	Grey Bruce	-1	1371
2021-03-12	Haldimand-Norfolk	6	1371
2021-03-12	Haliburton, Kawartha, Pine Ridge District	4	1371
2021-03-12	Halton Region	34	1371
2021-03-12	Hamilton	109	1371
2021-03-12	Hastings and Prince Edward Counties	1	1371
2021-03-12	Huron Perth District	3	1371
2021-03-12	Kingston, Frontenac and Lennox & Addington	9	1371
2021-03-12	Lambton	27	1371
2021-03-12	Leeds, Grenville and Lanark District	10	1371
2021-03-12	Middlesex-London	31	1371
2021-03-12	Niagara Region	22	1371
2021-03-12	North Bay Parry Sound District	1	1371
2021-03-12	Northwestern	13	1371
2021-03-12	Ottawa	83	1371
2021-03-12	Peel	225	1371
2021-03-12	Peterborough	4	1371
2021-03-12	Porcupine	1	1371
2021-03-12	Region of Waterloo	36	1371
2021-03-12	Renfrew County and District	9	1371
2021-03-12	Simcoe Muskoka District	43	1371
2021-03-12	Southwestern	3	1371
2021-03-12	Sudbury & District	37	1371
2021-03-12	Thunder Bay District	52	1371
2021-03-12	Timiskaming	0	1371
2021-03-12	Toronto	371	1371
2021-03-12	Wellington-Dufferin-Guelph	19	1371
2021-03-12	Windsor-Essex County	39	1371
2021-03-12	York Region	111	1371
2021-03-13	Algoma	1	1468
2021-03-13	Brant County	24	1468
2021-03-13	Chatham-Kent	18	1468
2021-03-13	Durham Region	38	1468
2021-03-13	Eastern Ontario	12	1468
2021-03-13	Grey Bruce	-1	1468
2021-03-13	Haldimand-Norfolk	4	1468
2021-03-13	Haliburton, Kawartha, Pine Ridge District	6	1468
2021-03-13	Halton Region	46	1468
2021-03-13	Hamilton	36	1468
2021-03-13	Hastings and Prince Edward Counties	2	1468
2021-03-13	Huron Perth District	0	1468
2021-03-13	Kingston, Frontenac and Lennox & Addington	3	1468
2021-03-13	Lambton	22	1468
2021-03-13	Leeds, Grenville and Lanark District	15	1468
2021-03-13	Middlesex-London	36	1468
2021-03-13	Niagara Region	31	1468
2021-03-13	North Bay Parry Sound District	0	1468
2021-03-13	Northwestern	13	1468
2021-03-13	Ottawa	82	1468
2021-03-13	Peel	226	1468
2021-03-13	Peterborough	13	1468
2021-03-13	Porcupine	0	1468
2021-03-13	Region of Waterloo	51	1468
2021-03-13	Renfrew County and District	4	1468
2021-03-13	Simcoe Muskoka District	43	1468
2021-03-13	Southwestern	25	1468
2021-03-13	Sudbury & District	46	1468
2021-03-13	Thunder Bay District	66	1468
2021-03-13	Timiskaming	0	1468
2021-03-13	Toronto	381	1468
2021-03-13	Wellington-Dufferin-Guelph	17	1468
2021-03-13	Windsor-Essex County	40	1468
2021-03-13	York Region	168	1468
2021-03-14	Algoma	3	1747
2021-03-14	Brant County	23	1747
2021-03-14	Chatham-Kent	3	1747
2021-03-14	Durham Region	55	1747
2021-03-14	Eastern Ontario	12	1747
2021-03-14	Grey Bruce	1	1747
2021-03-14	Haldimand-Norfolk	13	1747
2021-03-14	Haliburton, Kawartha, Pine Ridge District	4	1747
2021-03-14	Halton Region	38	1747
2021-03-14	Hamilton	93	1747
2021-03-14	Hastings and Prince Edward Counties	3	1747
2021-03-14	Huron Perth District	7	1747
2021-03-14	Kingston, Frontenac and Lennox & Addington	4	1747
2021-03-14	Lambton	38	1747
2021-03-14	Leeds, Grenville and Lanark District	3	1747
2021-03-14	Middlesex-London	13	1747
2021-03-14	Niagara Region	48	1747
2021-03-14	North Bay Parry Sound District	1	1747
2021-03-14	Northwestern	6	1747
2021-03-14	Ottawa	83	1747
2021-03-14	Peel	352	1747
2021-03-14	Peterborough	3	1747
2021-03-14	Porcupine	0	1747
2021-03-14	Region of Waterloo	48	1747
2021-03-14	Renfrew County and District	0	1747
2021-03-14	Simcoe Muskoka District	50	1747
2021-03-14	Southwestern	8	1747
2021-03-14	Sudbury & District	49	1747
2021-03-14	Thunder Bay District	40	1747
2021-03-14	Timiskaming	1	1747
2021-03-14	Toronto	545	1747
2021-03-14	Wellington-Dufferin-Guelph	9	1747
2021-03-14	Windsor-Essex County	28	1747
2021-03-14	York Region	163	1747
2021-03-15	Algoma	4	1268
2021-03-15	Brant County	17	1268
2021-03-15	Chatham-Kent	5	1268
2021-03-15	Durham Region	53	1268
2021-03-15	Eastern Ontario	13	1268
2021-03-15	Grey Bruce	1	1268
2021-03-15	Haldimand-Norfolk	2	1268
2021-03-15	Haliburton, Kawartha, Pine Ridge District	5	1268
2021-03-15	Halton Region	47	1268
2021-03-15	Hamilton	71	1268
2021-03-15	Hastings and Prince Edward Counties	0	1268
2021-03-15	Huron Perth District	3	1268
2021-03-15	Kingston, Frontenac and Lennox & Addington	2	1268
2021-03-15	Lambton	14	1268
2021-03-15	Leeds, Grenville and Lanark District	19	1268
2021-03-15	Middlesex-London	8	1268
2021-03-15	Niagara Region	27	1268
2021-03-15	North Bay Parry Sound District	1	1268
2021-03-15	Northwestern	9	1268
2021-03-15	Ottawa	57	1268
2021-03-15	Peel	220	1268
2021-03-15	Peterborough	5	1268
2021-03-15	Porcupine	0	1268
2021-03-15	Region of Waterloo	18	1268
2021-03-15	Renfrew County and District	0	1268
2021-03-15	Simcoe Muskoka District	33	1268
2021-03-15	Southwestern	8	1268
2021-03-15	Sudbury & District	33	1268
2021-03-15	Thunder Bay District	61	1268
2021-03-15	Timiskaming	0	1268
2021-03-15	Toronto	366	1268
2021-03-15	Wellington-Dufferin-Guelph	9	1268
2021-03-15	Windsor-Essex County	10	1268
2021-03-15	York Region	147	1268
2021-03-16	Algoma	-1	1074
2021-03-16	Brant County	21	1074
2021-03-16	Chatham-Kent	9	1074
2021-03-16	Durham Region	27	1074
2021-03-16	Eastern Ontario	10	1074
2021-03-16	Grey Bruce	2	1074
2021-03-16	Haldimand-Norfolk	1	1074
2021-03-16	Haliburton, Kawartha, Pine Ridge District	5	1074
2021-03-16	Halton Region	27	1074
2021-03-16	Hamilton	66	1074
2021-03-16	Hastings and Prince Edward Counties	0	1074
2021-03-16	Huron Perth District	1	1074
2021-03-16	Kingston, Frontenac and Lennox & Addington	7	1074
2021-03-16	Lambton	31	1074
2021-03-16	Leeds, Grenville and Lanark District	7	1074
2021-03-16	Middlesex-London	16	1074
2021-03-16	Niagara Region	21	1074
2021-03-16	North Bay Parry Sound District	1	1074
2021-03-16	Northwestern	3	1074
2021-03-16	Ottawa	66	1074
2021-03-16	Peel	199	1074
2021-03-16	Peterborough	1	1074
2021-03-16	Porcupine	0	1074
2021-03-16	Region of Waterloo	31	1074
2021-03-16	Renfrew County and District	2	1074
2021-03-16	Simcoe Muskoka District	15	1074
2021-03-16	Southwestern	12	1074
2021-03-16	Sudbury & District	9	1074
2021-03-16	Thunder Bay District	29	1074
2021-03-16	Timiskaming	0	1074
2021-03-16	Toronto	313	1074
2021-03-16	Wellington-Dufferin-Guelph	7	1074
2021-03-16	Windsor-Essex County	35	1074
2021-03-16	York Region	101	1074
2021-03-17	Algoma	4	1508
2021-03-17	Brant County	10	1508
2021-03-17	Chatham-Kent	6	1508
2021-03-17	Durham Region	42	1508
2021-03-17	Eastern Ontario	4	1508
2021-03-17	Grey Bruce	1	1508
2021-03-17	Haldimand-Norfolk	12	1508
2021-03-17	Haliburton, Kawartha, Pine Ridge District	4	1508
2021-03-17	Halton Region	32	1508
2021-03-17	Hamilton	36	1508
2021-03-17	Hastings and Prince Edward Counties	0	1508
2021-03-17	Huron Perth District	2	1508
2021-03-17	Kingston, Frontenac and Lennox & Addington	8	1508
2021-03-17	Lambton	7	1508
2021-03-17	Leeds, Grenville and Lanark District	25	1508
2021-03-17	Middlesex-London	23	1508
2021-03-17	Niagara Region	66	1508
2021-03-17	North Bay Parry Sound District	0	1508
2021-03-17	Northwestern	4	1508
2021-03-17	Ottawa	69	1508
2021-03-17	Peel	253	1508
2021-03-17	Peterborough	10	1508
2021-03-17	Porcupine	-1	1508
2021-03-17	Region of Waterloo	45	1508
2021-03-17	Renfrew County and District	2	1508
2021-03-17	Simcoe Muskoka District	74	1508
2021-03-17	Southwestern	6	1508
2021-03-17	Sudbury & District	18	1508
2021-03-17	Thunder Bay District	63	1508
2021-03-17	Timiskaming	0	1508
2021-03-17	Toronto	542	1508
2021-03-17	Wellington-Dufferin-Guelph	11	1508
2021-03-17	Windsor-Essex County	23	1508
2021-03-17	York Region	107	1508
2021-03-18	Algoma	8	1553
2021-03-18	Brant County	11	1553
2021-03-18	Chatham-Kent	15	1553
2021-03-18	Durham Region	85	1553
2021-03-18	Eastern Ontario	33	1553
2021-03-18	Grey Bruce	3	1553
2021-03-18	Haldimand-Norfolk	2	1553
2021-03-18	Haliburton, Kawartha, Pine Ridge District	5	1553
2021-03-18	Halton Region	38	1553
2021-03-18	Hamilton	80	1553
2021-03-18	Hastings and Prince Edward Counties	1	1553
2021-03-18	Huron Perth District	2	1553
2021-03-18	Kingston, Frontenac and Lennox & Addington	12	1553
2021-03-18	Lambton	48	1553
2021-03-18	Leeds, Grenville and Lanark District	12	1553
2021-03-18	Middlesex-London	24	1553
2021-03-18	Niagara Region	28	1553
2021-03-18	North Bay Parry Sound District	0	1553
2021-03-18	Northwestern	11	1553
2021-03-18	Ottawa	82	1553
2021-03-18	Peel	294	1553
2021-03-18	Peterborough	9	1553
2021-03-18	Porcupine	1	1553
2021-03-18	Region of Waterloo	43	1553
2021-03-18	Renfrew County and District	0	1553
2021-03-18	Simcoe Muskoka District	15	1553
2021-03-18	Southwestern	5	1553
2021-03-18	Sudbury & District	24	1553
2021-03-18	Thunder Bay District	30	1553
2021-03-18	Timiskaming	1	1553
2021-03-18	Toronto	404	1553
2021-03-18	Wellington-Dufferin-Guelph	18	1553
2021-03-18	Windsor-Essex County	33	1553
2021-03-18	York Region	176	1553
2021-03-19	Algoma	-1	1745
2021-03-19	Brant County	7	1745
2021-03-19	Chatham-Kent	14	1745
2021-03-19	Durham Region	96	1745
2021-03-19	Eastern Ontario	11	1745
2021-03-19	Grey Bruce	5	1745
2021-03-19	Haldimand-Norfolk	9	1745
2021-03-19	Haliburton, Kawartha, Pine Ridge District	5	1745
2021-03-19	Halton Region	53	1745
2021-03-19	Hamilton	116	1745
2021-03-19	Hastings and Prince Edward Counties	2	1745
2021-03-19	Huron Perth District	3	1745
2021-03-19	Kingston, Frontenac and Lennox & Addington	22	1745
2021-03-19	Lambton	29	1745
2021-03-19	Leeds, Grenville and Lanark District	16	1745
2021-03-19	Middlesex-London	26	1745
2021-03-19	Niagara Region	25	1745
2021-03-19	North Bay Parry Sound District	0	1745
2021-03-19	Northwestern	15	1745
2021-03-19	Ottawa	73	1745
2021-03-19	Peel	344	1745
2021-03-19	Peterborough	6	1745
2021-03-19	Porcupine	1	1745
2021-03-19	Region of Waterloo	35	1745
2021-03-19	Renfrew County and District	1	1745
2021-03-19	Simcoe Muskoka District	34	1745
2021-03-19	Southwestern	12	1745
2021-03-19	Sudbury & District	30	1745
2021-03-19	Thunder Bay District	52	1745
2021-03-19	Timiskaming	0	1745
2021-03-19	Toronto	478	1745
2021-03-19	Wellington-Dufferin-Guelph	25	1745
2021-03-19	Windsor-Essex County	27	1745
2021-03-19	York Region	174	1745
2021-03-20	Algoma	1	1829
2021-03-20	Brant County	9	1829
2021-03-20	Chatham-Kent	23	1829
2021-03-20	Durham Region	77	1829
2021-03-20	Eastern Ontario	27	1829
2021-03-20	Grey Bruce	3	1829
2021-03-20	Haldimand-Norfolk	8	1829
2021-03-20	Haliburton, Kawartha, Pine Ridge District	1	1829
2021-03-20	Halton Region	40	1829
2021-03-20	Hamilton	124	1829
2021-03-20	Hastings and Prince Edward Counties	0	1829
2021-03-20	Huron Perth District	2	1829
2021-03-20	Kingston, Frontenac and Lennox & Addington	11	1829
2021-03-20	Lambton	41	1829
2021-03-20	Leeds, Grenville and Lanark District	32	1829
2021-03-20	Middlesex-London	24	1829
2021-03-20	Niagara Region	42	1829
2021-03-20	North Bay Parry Sound District	4	1829
2021-03-20	Northwestern	11	1829
2021-03-20	Ottawa	101	1829
2021-03-20	Peel	287	1829
2021-03-20	Peterborough	10	1829
2021-03-20	Porcupine	1	1829
2021-03-20	Region of Waterloo	18	1829
2021-03-20	Renfrew County and District	4	1829
2021-03-20	Simcoe Muskoka District	50	1829
2021-03-20	Southwestern	9	1829
2021-03-20	Sudbury & District	43	1829
2021-03-20	Thunder Bay District	32	1829
2021-03-20	Timiskaming	3	1829
2021-03-20	Toronto	593	1829
2021-03-20	Wellington-Dufferin-Guelph	12	1829
2021-03-20	Windsor-Essex County	29	1829
2021-03-20	York Region	157	1829
2021-03-21	Algoma	0	1791
2021-03-21	Brant County	14	1791
2021-03-21	Chatham-Kent	14	1791
2021-03-21	Durham Region	106	1791
2021-03-21	Eastern Ontario	18	1791
2021-03-21	Grey Bruce	4	1791
2021-03-21	Haldimand-Norfolk	2	1791
2021-03-21	Haliburton, Kawartha, Pine Ridge District	4	1791
2021-03-21	Halton Region	52	1791
2021-03-21	Hamilton	89	1791
2021-03-21	Hastings and Prince Edward Counties	1	1791
2021-03-21	Huron Perth District	3	1791
2021-03-21	Kingston, Frontenac and Lennox & Addington	12	1791
2021-03-21	Lambton	30	1791
2021-03-21	Leeds, Grenville and Lanark District	31	1791
2021-03-21	Middlesex-London	37	1791
2021-03-21	Niagara Region	42	1791
2021-03-21	North Bay Parry Sound District	8	1791
2021-03-21	Northwestern	7	1791
2021-03-21	Ottawa	90	1791
